0,0.65,0.852,0.078,0.07

0,0.66,0.828,0.11,0.062

0,0.67,0.822,0.106,0.072

0,0.68,0.842,0.098,0.06

0,0.69,0.832,0.104,0.064

0,0.7,0.832,0.108,0.06

0,0.71,0.854,0.082,0.064

0,0.72,0.85,0.088,0.062

0,0.73,0.842,0.108,0.05

0,0.74,0.846,0.106,0.048

0,0.75,0.85,0.112,0.038

0,0.76,0.864,0.098,0.038

0,0.77,0.862,0.1,0.038

0,0.78,0.864,0.098,0.038

0,0.79,0.848,0.114,0.038

0,0.8,0.856,0.104,0.04

0,0.81,0.864,0.098,0.038

0,0.82,0.862,0.092,0.046

0,0.83,0.86,0.09,0.05

0,0.84,0.868,0.08,0.052

0,0.85,0.868,0.088,0.044

0,0.86,0.882,0.078,0.04

0,0.87,0.892,0.062,0.046

0,0.88,0.88,0.078,0.042

0,0.89,0.872,0.084,0.044

0,0.9,0.864,0.082,0.054

0,0.91,0.86,0.09,0.05

0,0.92,0.858,0.092,0.05

0,0.93,0.852,0.09,0.058

0,0.94,0.852,0.096,0.052

0,0.95,0.86,0.086,0.054

0,0.96,0.844,0.106,0.05

0,0.97,0.858,0.086,0.056

0,0.98,0.854,0.094,0.052

0,0.99,0.854,0.092,0.054

1,0.01,0.346,0.244,0.41

1,0.02,0.382,0.212,0.406

1,0.03,0.418,0.206,0.376

1,0.04,0.44,0.196,0.364

1,0.05,0.466,0.176,0.358

1,0.06,0.486,0.194,0.32

1,0.07,0.498,0.19,0.312

1,0.08,0.532,0.17,0.298

1,0.09,0.546,0.174,0.28

1,0.1,0.596,0.124,0.28

1,0.11,0.594,0.15,0.256

1,0.12,0.622,0.132,0.246

1,0.13,0.634,0.134,0.232

1,0.14,0.626,0.146,0.228

1,0.15,0.628,0.156,0.216

1,0.16,0.638,0.15,0.212

1,0.17,0.648,0.14,0.212

1,0.18,0.662,0.138,0.2

1,0.19,0.67,0.142,0.188

1,0.2,0.664,0.148,0.188

1,0.21,0.68,0.136,0.184

1,0.22,0.718,0.122,0.16

1,0.23,0.718,0.132,0.15

1,0.24,0.728,0.124,0.148

1,0.25,0.736,0.126,0.138

1,0.26,0.732,0.13,0.138

1,0.27,0.738,0.132,0.13

1,0.28,0.76,0.132,0.108

1,0.29,0.766,0.134,0.1

1,0.3,0.782,0.126,0.092

1,0.31,0.804,0.118,0.078

1,0.32,0.784,0.142,0.074

1,0.33,0.798,0.14,0.062

1,0.34,0.824,0.11,0.066

1,0.35,0.832,0.084,0.084

1,0.36,0.83,0.096,0.074

1,0.37,0.83,0.1,0.07

1,0.38,0.818,0.122,0.06

1,0.39,0.842,0.094,0.064

1,0.4,0.82,0.128,0.052

1,0.41,0.834,0.112,0.054

1,0.42,0.86,0.082,0.058

1,0.43,0.844,0.1,0.056

1,0.44,0.832,0.11,0.058

1,0.45,0.824,0.114,0.062

1,0.46,0.84,0.094,0.066

1,0.47,0.834,0.096,0.07

1,0.48,0.834,0.092,0.074

1,0.49,0.844,0.088,0.068

1,0.5,0.832,0.098,0.07

1,0.51,0.822,0.106,0.072

1,0.52,0.828,0.102,0.07

1,0.53,0.816,0.118,0.066

1,0.54,0.816,0.12,0.064

1,0.55,0.84,0.09,0.07

1,0.56,0.854,0.072,0.074

1,0.57,0.85,0.076,0.074

1,0.58,0.848,0.09,0.062

1,0.59,0.844,0.098,0.058

1,0.6,0.854,0.076,0.07

1,0.61,0.84,0.092,0.068

1,0.62,0.84,0.09,0.07

1,0.63,0.85,0.084,0.066

1,0.64,0.826,0.114,0.06

1,0.65,0.822,0.114,0.064

1,0.66,0.81,0.122,0.068

1,0.67,0.828,0.102,0.07

1,0.68,0.834,0.092,0.074

1,0.69,0.846,0.082,0.072

1,0.7,0.842,0.086,0.072

1,0.71,0.844,0.078,0.078

1,0.72,0.848,0.076,0.076

1,0.73,0.848,0.084,0.068

1,0.74,0.846,0.098,0.056

1,0.75,0.846,0.098,0.056

1,0.76,0.864,0.094,0.042

1,0.77,0.85,0.11,0.04

1,0.78,0.86,0.104,0.036

1,0.79,0.872,0.088,0.04

1,0.8,0.876,0.084,0.04

1,0.81,0.876,0.078,0.046

1,0.82,0.86,0.1,0.04

1,0.83,0.868,0.088,0.044

1,0.84,0.884,0.076,0.04

1,0.85,0.874,0.09,0.036

1,0.86,0.88,0.092,0.028

1,0.87,0.89,0.088,0.022

1,0.88,0.878,0.1,0.022

1,0.89,0.89,0.082,0.028

1,0.9,0.896,0.076,0.028

1,0.91,0.892,0.084,0.024

1,0.92,0.892,0.08,0.028

1,0.93,0.886,0.084,0.03

1,0.94,0.872,0.1,0.028

1,0.95,0.864,0.114,0.022

1,0.96,0.898,0.082,0.02

1,0.97,0.906,0.08,0.014

1,0.98,0.906,0.076,0.018

1,0.99,0.906,0.078,0.016

0,1.01,0.548,0.274,0.178

0,1.02,0.596,0.212,0.192

0,1.03,0.638,0.186,0.176

0,1.04,0.654,0.18,0.166

0,1.05,0.674,0.156,0.17

0,1.06,0.688,0.15,0.162

0,1.07,0.692,0.156,0.152

0,1.08,0.702,0.16,0.138

0,1.09,0.724,0.14,0.136

0,1.1,0.728,0.152,0.12

0,1.11,0.748,0.136,0.116

0,1.12,0.732,0.146,0.122

0,1.13,0.744,0.146,0.11

0,1.14,0.762,0.138,0.1

0,1.15,0.768,0.138,0.094

0,1.16,0.766,0.13,0.104

0,1.17,0.78,0.12,0.1

0,1.18,0.76,0.134,0.106

0,1.19,0.792,0.118,0.09

0,1.2,0.804,0.102,0.094

0,1.21,0.81,0.096,0.094

0,1.22,0.824,0.082,0.094

0,1.23,0.828,0.088,0.084

0,1.24,0.824,0.096,0.08

0,1.25,0.838,0.088,0.074

0,1.26,0.832,0.092,0.076

0,1.27,0.834,0.094,0.072

0,1.28,0.836,0.1,0.064

0,1.29,0.844,0.092,0.064

0,1.3,0.84,0.098,0.062

0,1.31,0.842,0.1,0.058

0,1.32,0.868,0.08,0.052

0,1.33,0.868,0.086,0.046

0,1.34,0.86,0.092,0.048

0,1.35,0.844,0.114,0.042

0,1.36,0.854,0.108,0.038

0,1.37,0.882,0.076,0.042

0,1.38,0.89,0.078,0.032

0,1.39,0.882,0.09,0.028

0,1.4,0.89,0.084,0.026

0,1.41,0.872,0.098,0.03

0,1.42,0.87,0.098,0.032

0,1.43,0.87,0.092,0.038

0,1.44,0.872,0.09,0.038

0,1.45,0.884,0.08,0.036

0,1.46,0.874,0.1,0.026

0,1.47,0.868,0.106,0.026

0,1.48,0.872,0.104,0.024

0,1.49,0.898,0.076,0.026

0,1.5,0.896,0.08,0.024

0,1.51,0.904,0.08,0.016

0,1.52,0.904,0.078,0.018

0,1.53,0.904,0.074,0.022

0,1.54,0.89,0.098,0.012

0,1.55,0.894,0.09,0.016

0,1.56,0.89,0.096,0.014

0,1.57,0.894,0.094,0.012

0,1.58,0.878,0.106,0.016

0,1.59,0.878,0.094,0.028

0,1.6,0.894,0.086,0.02

0,1.61,0.9,0.082,0.018

0,1.62,0.884,0.094,0.022

0,1.63,0.894,0.084,0.022

0,1.64,0.886,0.09,0.024

0,1.65,0.898,0.082,0.02

0,1.66,0.894,0.088,0.018

0,1.67,0.888,0.104,0.008

0,1.68,0.886,0.108,0.006

0,1.69,0.902,0.088,0.01

0,1.7,0.912,0.078,0.01

0,1.71,0.902,0.082,0.016

0,1.72,0.908,0.072,0.02

0,1.73,0.904,0.074,0.022

0,1.74,0.904,0.078,0.018

0,1.75,0.894,0.092,0.014

0,1.76,0.884,0.106,0.01

0,1.77,0.896,0.096,0.008

0,1.78,0.908,0.078,0.014

0,1.79,0.92,0.072,0.008

0,1.8,0.914,0.078,0.008

0,1.81,0.918,0.074,0.008

0,1.82,0.92,0.07,0.01

0,1.83,0.93,0.062,0.008

0,1.84,0.918,0.07,0.012

0,1.85,0.9,0.082,0.018

0,1.86,0.894,0.09,0.016

0,1.87,0.898,0.086,0.016

0,1.88,0.9,0.076,0.024

0,1.89,0.892,0.084,0.024

0,1.9,0.888,0.082,0.03

0,1.91,0.872,0.092,0.036

0,1.92,0.866,0.1,0.034

0,1.93,0.872,0.09,0.038

0,1.94,0.86,0.108,0.032

0,1.95,0.852,0.108,0.04

0,1.96,0.874,0.09,0.036

0,1.97,0.88,0.088,0.032

0,1.98,0.88,0.088,0.032

0,1.99,0.876,0.098,0.026

1,1.01,0.596,0.276,0.128

1,1.02,0.658,0.224,0.118

1,1.03,0.7,0.186,0.114

1,1.04,0.732,0.18,0.088

1,1.05,0.78,0.14,0.08

1,1.06,0.802,0.128,0.07

1,1.07,0.792,0.14,0.068

1,1.08,0.804,0.134,0.062

1,1.09,0.814,0.122,0.064

1,1.1,0.832,0.108,0.06

1,1.11,0.836,0.106,0.058

1,1.12,0.844,0.102,0.054

1,1.13,0.86,0.096,0.044

1,1.14,0.864,0.094,0.042

1,1.15,0.86,0.094,0.046

1,1.16,0.854,0.102,0.044

1,1.17,0.866,0.094,0.04

1,1.18,0.872,0.09,0.038

1,1.19,0.876,0.088,0.036

1,1.2,0.884,0.076,0.04

1,1.21,0.884,0.08,0.036

1,1.22,0.894,0.072,0.034

1,1.23,0.882,0.082,0.036

1,1.24,0.884,0.086,0.03

1,1.25,0.896,0.078,0.026

1,1.26,0.888,0.08,0.032

1,1.27,0.882,0.088,0.03

1,1.28,0.884,0.082,0.034

1,1.29,0.88,0.088,0.032

1,1.3,0.884,0.08,0.036

1,1.31,0.898,0.066,0.036

1,1.32,0.902,0.07,0.028

1,1.33,0.878,0.09,0.032

1,1.34,0.886,0.084,0.03

1,1.35,0.89,0.082,0.028

1,1.36,0.878,0.094,0.028

1,1.37,0.888,0.088,0.024

1,1.38,0.88,0.098,0.022

1,1.39,0.9,0.078,0.022

1,1.4,0.89,0.09,0.02

1,1.41,0.902,0.078,0.02

1,1.42,0.884,0.102,0.014

1,1.43,0.896,0.088,0.016

1,1.44,0.892,0.09,0.018

1,1.45,0.884,0.096,0.02

1,1.46,0.876,0.104,0.02

1,1.47,0.878,0.096,0.026

1,1.48,0.874,0.1,0.026

1,1.49,0.878,0.1,0.022

1,1.5,0.876,0.104,0.02

1,1.51,0.888,0.092,0.02

1,1.52,0.906,0.08,0.014

1,1.53,0.908,0.08,0.012

1,1.54,0.908,0.08,0.012

1,1.55,0.902,0.086,0.012

1,1.56,0.914,0.074,0.012

1,1.57,0.906,0.084,0.01

1,1.58,0.906,0.078,0.016

1,1.59,0.902,0.08,0.018

1,1.6,0.896,0.078,0.026

1,1.61,0.892,0.074,0.034

1,1.62,0.878,0.086,0.036

1,1.63,0.864,0.09,0.046

1,1.64,0.866,0.092,0.042

1,1.65,0.872,0.092,0.036

1,1.66,0.876,0.09,0.034

1,1.67,0.878,0.09,0.032

1,1.68,0.876,0.104,0.02

1,1.69,0.884,0.096,0.02

1,1.7,0.906,0.074,0.02

1,1.71,0.902,0.082,0.016

1,1.72,0.892,0.096,0.012

1,1.73,0.898,0.082,0.02

1,1.74,0.888,0.09,0.022

1,1.75,0.884,0.098,0.018

1,1.76,0.884,0.096,0.02

1,1.77,0.876,0.104,0.02

1,1.78,0.876,0.1,0.024

1,1.79,0.898,0.076,0.026

1,1.8,0.898,0.076,0.026

1,1.81,0.898,0.078,0.024

1,1.82,0.882,0.09,0.028

1,1.83,0.876,0.098,0.026

1,1.84,0.876,0.092,0.032

1,1.85,0.87,0.106,0.024

1,1.86,0.882,0.09,0.028

1,1.87,0.884,0.084,0.032

1,1.88,0.88,0.086,0.034

1,1.89,0.896,0.072,0.032

1,1.9,0.888,0.072,0.04

1,1.91,0.884,0.078,0.038

1,1.92,0.888,0.072,0.04

1,1.93,0.884,0.078,0.038

1,1.94,0.894,0.074,0.032

1,1.95,0.876,0.088,0.036

1,1.96,0.882,0.09,0.028

1,1.97,0.876,0.092,0.032

1,1.98,0.878,0.088,0.034

1,1.99,0.866,0.102,0.032

0,2.01,0.592,0.284,0.124

0,2.02,0.676,0.188,0.136

0,2.03,0.7,0.17,0.13

0,2.04,0.7,0.156,0.144

0,2.05,0.744,0.108,0.148

0,2.06,0.752,0.116,0.132

0,2.07,0.788,0.086,0.126

0,2.08,0.802,0.086,0.112

0,2.09,0.798,0.1,0.102

0,2.1,0.806,0.09,0.104

0,2.11,0.794,0.104,0.102

0,2.12,0.794,0.106,0.1

0,2.13,0.796,0.1,0.104

0,2.14,0.804,0.096,0.1

0,2.15,0.776,0.118,0.106

0,2.16,0.788,0.112,0.1

0,2.17,0.794,0.098,0.108

0,2.18,0.794,0.094,0.112

0,2.19,0.812,0.082,0.106

0,2.2,0.806,0.098,0.096

0,2.21,0.802,0.102,0.096

0,2.22,0.802,0.106,0.092

0,2.23,0.806,0.102,0.092

0,2.24,0.82,0.102,0.078

0,2.25,0.82,0.112,0.068

0,2.26,0.812,0.12,0.068

0,2.27,0.818,0.108,0.074

0,2.28,0.812,0.11,0.078

0,2.29,0.824,0.098,0.078

0,2.3,0.824,0.11,0.066

0,2.31,0.832,0.106,0.062

0,2.32,0.83,0.114,0.056

0,2.33,0.832,0.108,0.06

0,2.34,0.842,0.106,0.052

0,2.35,0.846,0.106,0.048

0,2.36,0.868,0.094,0.038

0,2.37,0.87,0.084,0.046

0,2.38,0.876,0.078,0.046

0,2.39,0.876,0.088,0.036

0,2.4,0.876,0.082,0.042

0,2.41,0.87,0.088,0.042

0,2.42,0.872,0.094,0.034

0,2.43,0.882,0.082,0.036

0,2.44,0.878,0.086,0.036

0,2.45,0.882,0.086,0.032

0,2.46,0.87,0.096,0.034

0,2.47,0.874,0.096,0.03

0,2.48,0.882,0.092,0.026

0,2.49,0.886,0.086,0.028

0,2.5,0.874,0.09,0.036

0,2.51,0.86,0.104,0.036

0,2.52,0.86,0.102,0.038

0,2.53,0.864,0.098,0.038

0,2.54,0.87,0.098,0.032

0,2.55,0.898,0.068,0.034

0,2.56,0.886,0.088,0.026

0,2.57,0.892,0.088,0.02

0,2.58,0.886,0.09,0.024

0,2.59,0.912,0.066,0.022

0,2.6,0.922,0.06,0.018

0,2.61,0.92,0.062,0.018

0,2.62,0.9,0.082,0.018

0,2.63,0.908,0.074,0.018

0,2.64,0.91,0.072,0.018

0,2.65,0.884,0.094,0.022

0,2.66,0.874,0.1,0.026

0,2.67,0.878,0.094,0.028

0,2.68,0.88,0.092,0.028

0,2.69,0.89,0.088,0.022

0,2.7,0.898,0.08,0.022

0,2.71,0.896,0.078,0.026

0,2.72,0.896,0.076,0.028

0,2.73,0.882,0.092,0.026

0,2.74,0.864,0.104,0.032

0,2.75,0.89,0.076,0.034

0,2.76,0.868,0.102,0.03

0,2.77,0.868,0.098,0.034

0,2.78,0.864,0.1,0.036

0,2.79,0.868,0.102,0.03

0,2.8,0.882,0.098,0.02

0,2.81,0.896,0.08,0.024

0,2.82,0.896,0.082,0.022

0,2.83,0.91,0.072,0.018

0,2.84,0.886,0.094,0.02

0,2.85,0.908,0.078,0.014

0,2.86,0.91,0.074,0.016

0,2.87,0.902,0.086,0.012

0,2.88,0.912,0.076,0.012

0,2.89,0.91,0.078,0.012

0,2.9,0.91,0.074,0.016

0,2.91,0.908,0.08,0.012

0,2.92,0.91,0.064,0.026

0,2.93,0.898,0.076,0.026

0,2.94,0.888,0.08,0.032

0,2.95,0.904,0.068,0.028

0,2.96,0.898,0.074,0.028

0,2.97,0.896,0.074,0.03

0,2.98,0.894,0.068,0.038

0,2.99,0.888,0.074,0.038

1,2.01,0.586,0.282,0.132

1,2.02,0.654,0.208,0.138

1,2.03,0.702,0.162,0.136

1,2.04,0.728,0.156,0.116

1,2.05,0.75,0.138,0.112

1,2.06,0.77,0.13,0.1

1,2.07,0.788,0.12,0.092

1,2.08,0.792,0.1,0.108

1,2.09,0.822,0.076,0.102

1,2.1,0.794,0.104,0.102

1,2.11,0.798,0.112,0.09

1,2.12,0.806,0.116,0.078

1,2.13,0.812,0.12,0.068

1,2.14,0.828,0.1,0.072

1,2.15,0.798,0.126,0.076

1,2.16,0.812,0.118,0.07

1,2.17,0.822,0.116,0.062

1,2.18,0.814,0.134,0.052

1,2.19,0.85,0.104,0.046

1,2.2,0.846,0.108,0.046

1,2.21,0.856,0.102,0.042

1,2.22,0.868,0.094,0.038

1,2.23,0.856,0.106,0.038

1,2.24,0.89,0.07,0.04

1,2.25,0.896,0.062,0.042

1,2.26,0.894,0.064,0.042

1,2.27,0.902,0.06,0.038

1,2.28,0.894,0.07,0.036

1,2.29,0.892,0.076,0.032

1,2.3,0.878,0.086,0.036

1,2.31,0.864,0.106,0.03

1,2.32,0.858,0.108,0.034

1,2.33,0.858,0.106,0.036

1,2.34,0.858,0.1,0.042

1,2.35,0.852,0.12,0.028

1,2.36,0.856,0.112,0.032

1,2.37,0.872,0.1,0.028

1,2.38,0.886,0.08,0.034

1,2.39,0.884,0.074,0.042

1,2.4,0.884,0.076,0.04

1,2.41,0.88,0.082,0.038

1,2.42,0.878,0.082,0.04

1,2.43,0.858,0.1,0.042

1,2.44,0.852,0.108,0.04

1,2.45,0.854,0.102,0.044

1,2.46,0.834,0.122,0.044

1,2.47,0.854,0.098,0.048

1,2.48,0.856,0.098,0.046

1,2.49,0.858,0.086,0.056

1,2.5,0.86,0.088,0.052

1,2.51,0.864,0.082,0.054

1,2.52,0.852,0.086,0.062

1,2.53,0.858,0.082,0.06

1,2.54,0.87,0.072,0.058

1,2.55,0.846,0.108,0.046

1,2.56,0.848,0.104,0.048

1,2.57,0.856,0.098,0.046

1,2.58,0.862,0.1,0.038

1,2.59,0.846,0.116,0.038

1,2.6,0.866,0.098,0.036

1,2.61,0.872,0.096,0.032

1,2.62,0.876,0.096,0.028

1,2.63,0.88,0.09,0.03

1,2.64,0.87,0.086,0.044

1,2.65,0.872,0.084,0.044

1,2.66,0.866,0.088,0.046

1,2.67,0.876,0.072,0.052

1,2.68,0.868,0.078,0.054

1,2.69,0.866,0.08,0.054

1,2.7,0.85,0.104,0.046

1,2.71,0.866,0.092,0.042

1,2.72,0.878,0.088,0.034

1,2.73,0.874,0.084,0.042

1,2.74,0.87,0.086,0.044

1,2.75,0.868,0.088,0.044

1,2.76,0.85,0.108,0.042

1,2.77,0.848,0.106,0.046

1,2.78,0.874,0.086,0.04

1,2.79,0.878,0.086,0.036

1,2.8,0.892,0.078,0.03

1,2.81,0.872,0.094,0.034

1,2.82,0.872,0.092,0.036

1,2.83,0.874,0.1,0.026

1,2.84,0.888,0.09,0.022

1,2.85,0.872,0.102,0.026

1,2.86,0.886,0.09,0.024

1,2.87,0.898,0.07,0.032

1,2.88,0.884,0.09,0.026

1,2.89,0.894,0.086,0.02

1,2.9,0.886,0.098,0.016

1,2.91,0.884,0.098,0.018

1,2.92,0.87,0.106,0.024

1,2.93,0.888,0.09,0.022

1,2.94,0.89,0.086,0.024

1,2.95,0.888,0.09,0.022

1,2.96,0.91,0.07,0.02

1,2.97,0.886,0.092,0.022

1,2.98,0.884,0.096,0.02

1,2.99,0.9,0.084,0.016

0,3.01,0.548,0.286,0.166

0,3.02,0.63,0.206,0.164

0,3.03,0.662,0.172,0.166

0,3.04,0.672,0.176,0.152

0,3.05,0.7,0.16,0.14

0,3.06,0.712,0.156,0.132

0,3.07,0.732,0.144,0.124

0,3.08,0.754,0.13,0.116

0,3.09,0.78,0.104,0.116

0,3.1,0.77,0.112,0.118

0,3.11,0.774,0.114,0.112

0,3.12,0.774,0.124,0.102

0,3.13,0.784,0.122,0.094

0,3.14,0.804,0.102,0.094

0,3.15,0.816,0.106,0.078

0,3.16,0.836,0.092,0.072

0,3.17,0.842,0.096,0.062

0,3.18,0.842,0.098,0.06

0,3.19,0.854,0.098,0.048

0,3.2,0.86,0.094,0.046

0,3.21,0.854,0.092,0.054

0,3.22,0.848,0.098,0.054

0,3.23,0.84,0.112,0.048

0,3.24,0.836,0.116,0.048

0,3.25,0.86,0.1,0.04

0,3.26,0.85,0.12,0.03

0,3.27,0.87,0.102,0.028

0,3.28,0.872,0.104,0.024

0,3.29,0.878,0.1,0.022

0,3.3,0.882,0.098,0.02

0,3.31,0.89,0.088,0.022

0,3.32,0.878,0.096,0.026

0,3.33,0.882,0.098,0.02

0,3.34,0.89,0.086,0.024

0,3.35,0.896,0.084,0.02

0,3.36,0.892,0.098,0.01

0,3.37,0.89,0.102,0.008

0,3.38,0.896,0.092,0.012

0,3.39,0.916,0.07,0.014

0,3.4,0.902,0.084,0.014

0,3.41,0.9,0.092,0.008

0,3.42,0.912,0.076,0.012

0,3.43,0.912,0.08,0.008

0,3.44,0.916,0.072,0.012

0,3.45,0.914,0.07,0.016

0,3.46,0.92,0.064,0.016

0,3.47,0.912,0.074,0.014

0,3.48,0.894,0.094,0.012

0,3.49,0.904,0.078,0.018

0,3.5,0.898,0.086,0.016

0,3.51,0.892,0.09,0.018

0,3.52,0.898,0.082,0.02

0,3.53,0.908,0.074,0.018

0,3.54,0.904,0.074,0.022

0,3.55,0.904,0.074,0.022

0,3.56,0.896,0.084,0.02

0,3.57,0.908,0.066,0.026

0,3.58,0.898,0.078,0.024

0,3.59,0.896,0.074,0.03

0,3.6,0.898,0.07,0.032

0,3.61,0.888,0.076,0.036

0,3.62,0.89,0.076,0.034

0,3.63,0.892,0.078,0.03

0,3.64,0.9,0.07,0.03

0,3.65,0.896,0.078,0.026

0,3.66,0.902,0.08,0.018

0,3.67,0.902,0.08,0.018

0,3.68,0.89,0.09,0.02

0,3.69,0.902,0.082,0.016

0,3.7,0.892,0.09,0.018

0,3.71,0.904,0.078,0.018

0,3.72,0.9,0.074,0.026

0,3.73,0.902,0.074,0.024

0,3.74,0.894,0.07,0.036

0,3.75,0.892,0.078,0.03

0,3.76,0.894,0.07,0.036

0,3.77,0.88,0.088,0.032

0,3.78,0.866,0.102,0.032

0,3.79,0.876,0.088,0.036

0,3.8,0.836,0.122,0.042

0,3.81,0.848,0.116,0.036

0,3.82,0.87,0.098,0.032

0,3.83,0.866,0.094,0.04

0,3.84,0.882,0.074,0.044

0,3.85,0.88,0.072,0.048

0,3.86,0.888,0.066,0.046

0,3.87,0.892,0.064,0.044

0,3.88,0.892,0.066,0.042

0,3.89,0.888,0.074,0.038

0,3.9,0.882,0.088,0.03

0,3.91,0.888,0.076,0.036

0,3.92,0.866,0.108,0.026

0,3.93,0.86,0.108,0.032

0,3.94,0.874,0.094,0.032

0,3.95,0.894,0.082,0.024

0,3.96,0.892,0.088,0.02

0,3.97,0.882,0.096,0.022

0,3.98,0.874,0.098,0.028

0,3.99,0.874,0.098,0.028

1,3.01,0.578,0.286,0.136

1,3.02,0.65,0.216,0.134

1,3.03,0.702,0.17,0.128

1,3.04,0.74,0.148,0.112

1,3.05,0.77,0.13,0.1

1,3.06,0.786,0.124,0.09

1,3.07,0.794,0.11,0.096

1,3.08,0.768,0.132,0.1

1,3.09,0.802,0.104,0.094

1,3.1,0.8,0.116,0.084

1,3.11,0.816,0.11,0.074

1,3.12,0.802,0.12,0.078

1,3.13,0.824,0.102,0.074

1,3.14,0.828,0.11,0.062

1,3.15,0.83,0.102,0.068

1,3.16,0.826,0.098,0.076

1,3.17,0.812,0.126,0.062

1,3.18,0.828,0.114,0.058

1,3.19,0.842,0.114,0.044

1,3.2,0.852,0.098,0.05

1,3.21,0.856,0.102,0.042

1,3.22,0.858,0.102,0.04

1,3.23,0.868,0.092,0.04

1,3.24,0.86,0.098,0.042

1,3.25,0.86,0.094,0.046

1,3.26,0.846,0.104,0.05

1,3.27,0.864,0.088,0.048

1,3.28,0.848,0.096,0.056

1,3.29,0.842,0.1,0.058

1,3.3,0.85,0.096,0.054

1,3.31,0.866,0.09,0.044

1,3.32,0.858,0.084,0.058

1,3.33,0.844,0.102,0.054

1,3.34,0.862,0.084,0.054

1,3.35,0.846,0.106,0.048

1,3.36,0.842,0.114,0.044

1,3.37,0.842,0.122,0.036

1,3.38,0.854,0.104,0.042

1,3.39,0.866,0.088,0.046

1,3.4,0.846,0.096,0.058

1,3.41,0.854,0.094,0.052

1,3.42,0.842,0.102,0.056

1,3.43,0.834,0.112,0.054

