0,0.01,0,UUUUUUHUMMUUUHMHUMUHUUHHMMMMHMMMMHUMMMHMUUUUUHMUMMUMHUHHMHUUUUHUUMMMUMUMUHUMHHMUUUMMHUMUMMMMUUUMHUUMMMMHMMMMUHUUUMMUUHUHUHUUUUUHHUUUUUUUUMMMHUMMUHUUHHMMHUUUHUHUMUHUUMMMHUUUUHMMMHMMUUHMUUHUHHUUMMMHMMUUMMUUHMMHUUMUHUUUUMMMMHUUUUUMMHMMHUMHMMHUUUMHMHMUUMHHUUUUHMHUMHUHUUUHMHMMUUHUUUUMUUHMHMMHUHHUHUMHUHUUUMMUUUUUUUHMUUUMMHUHMHUMHMHUUMHUMMMMUUMMMMHMHMMHUUUUUUUMMUUHUMMUUHUUMUUHMUHMUHUUUUUHUHHUUMMMMMMMHMMUHMHUHMMMUUUUUUMUMUUMHUUUUMMHMHUHMHUHMMMHMMMUHMHMHUUUUUUUUMMMMHMMUHMUHUHMHMMMMMHMMHMHUHMMHMUHMHMUUHHH
0,0.02,0,UUUUUUHUMMHUUUMHUHUHUUUMMMHMMHMMMUUMMMMMUUUUUMMUMMUMUUHMMMUHUUHUHMMMUMMMHMMMMHMUUUMMUUMMMMMMUUHMUUUMMMMMMMMHUMUUUMMHUHUHUHUUUUUHMUHUUHUUUMMMHUMMUMUUMMMMHUUUHUUHMHMUHMMMHUUUHMMMMMMMUUHMUUUUHUUHMMMMMUUUMMUUMMMHUUMUHUUUUMMMMHUUUUHMMHMMHUMHMMHUUUMHMHMUUHMHUUUUUMHUMHUUUHUHMMMMUUHUUUUMUUHMHMMHMMHUHUMHUHUUUMMUUUHUUUMMUUUMMUUHMHUMMMMUUHMUMMMMUHMMMHMMHMMHUUUUUUUMMUUHUMHUUHUUMMUHMUHMUHUUUUUHUHHUUMMMMMMMHMMHMMHUHMMMUUUUUUMUHUUUMHUHUMMMMHUHMUUHMMMMMMMUHMHMHUUUUUUUHMMMMMMHUHMUUUHMHMMMMMHMMHMMUHMMHMUHMMMUUUMM
0,0.03,0,UUUUUUUUMMHUUUMMUHUHUUUMMMHMMHMMMUUMMMMMUUUUUMHUMMUMMHMMMMUHUUHUHMMMUMMMHMMMMHMUUHMMHUMMHMMMUHMMUUUMMMMMMMMHUHUUHMMHUUUHUHUUHHUHMUHUUHUUUHMMHUMMUHUHMMMMUUUUMUUMMHMUHMMMHUUHMMMMMMMMMUHMUUUUHUUHMMMMMMUUMMUUMMMMHHMUHUUUHMMMMHUHUUMMMHMMHUMUMMHUUUHHMUMUUUMHUUUHUHUUMHUUUHUUMMMHUUHUUUUMUUMMHMMHMMHUHUMHHUUUUMMUUUHUUUHMUUUMMHUHMHUHMMMUUHMHMMMHUHMMMMMMHMMHUUUUHHUMMUUHUMHUUHUUMMUUMUHMHHUUUUUHUHHUUMMMMMMMMMMMMMUUHMMMUUUUUHMHMUUUMHUUUMMMMHUHHUUHHMMMMMMUHMHMHUUUUUUUUMMMMMMHUMMUUHMMHMMMMMHMMHMMUHMMHUUHMHHUUUMM
0,0.04,0,UUUUUUUUMMMUUHMMUHUUUUHMMMMMMHMMMUUMMMMMUUUUUUHUMMUHMHMMMMUHUUUUHMMMUMMMMMMMMHHUUHMMHHMMMMHHUHMMUUUMMMMMMMMHUUUUHMMHUHUHUHUHHMUHMUUUUUUUUHMMMMMMUHUHMMMHUUUUMHUMMHMUHMMMMUUHMMMHMMMHMMHMUUUUHUUHMMMMMMUHMMUUMMMMMHMUHUUUMMMMMUUHUUMMMMMHMUMUMMMUUUUHMHMUUUMMUUUUUUUUMHUUUUUUMMMHUUHUHUUMUUHMHMMMHMUUHUMMUUUUUMMUUUHUHUUMUUUMMHUHMHUMMMHUUMMHMMMHUHMMMMMMMMMHUUUUHHUMHUUHUUUUUHUUMMUHMUHMHMUUUUUHUHUUUMMMMMMMMMMMHMMUHMMMUUUUUHMHMHUUHHUUUUMMMHMMMUHHHMMMMMMUHHHMHUUUUUUUUMMMMMMHMMMUUHMMHMMMMMHHMMMMUMMMHUUHMMHUUHMM
0,0.05,0,UUUHUUHUMMHUUHMMUHHUUUHMMMMMMHMMHUUHMMMMUUUUUUHUMHUHMHMMMMHHUUUUHMMMMMMMMMMMMMHUUHMMHMMMMMHHUMMMUUUMMMMMMMMHUUUUHHMUUUUHUUUMHMUUUUUUUUUHHMMMMMMMHUUHMMMMUUUUMMUMMHMHHMMMMUUHMMMHMMMHMMHMUUHUMUUHMMMMMHUMMHUUMMMMMMMUHUUUMMMMMUUHUUMMMMMHMUHUMMMUHUUHMHMUUUMUUUHUUUUHMHUHHUUUMMMHUUHUUUUMUUHMHMMMHMHUHUMMUUUUUMMUUUUUHUUHUUUMMHUHMHUMMMMUUMMHMMMMUUMMMMMMMMMUUUUUHHHMHUUUUUUHUHUHMHUUMUUMMMUUUUUHUHUUUMMMMMMMMMMMHMMUHMMMUUUUUHMHMMUUUHUUHMMMMMMMMHHMHMMMMMMUHMHHUHUHUUUUUMMMMMMHMMMUUUMMHMMMMMMMMMMMUMMMMUHMMMUUUHMM
0,0.06,0,HUUHUUHUMMHUUHMMMMHUUUHMMMMMMMMMHMUMHMHUUUUUHUHUMHUHMMUHMMMMUUUUHMMMMMMMMHMMMHHUUHMMHMMMMMHHHMMMUUUMMMMMMMMUUUUUHHMUUUUHUUUMHMUUUUUUUUUUMMMMMMMMHUUHMMMMUUUUMMMMMHMHHMMMMUUHMMMHMMMHMMUHUUHUMHUUMMMMMMUMMMUUMMMMMMHUUUUUMMMMMUHUUUHMMMMUMUUUMMMMHUUUMHMUUUMUHUHUUUUHMHUHUUUUMMMHUUUUHUHMHUHMUMMMMMMUHUMMHUUUUMMUUUUUHUUUUHUMMHUHMHHHMMMUHMMHMMMMHUMMMMMMMMHUHUUUMHHMHUUUUUHUUUUUMHUUHUUMHMUUUUUUUHUHUHMMMMMMMMMMMMHUHMMMUUUUUHMHMMUUUHUUMMMMMMMMMMMMHMMMHMHUMMUUUUUMUUUUHMMMMMMHMMHUUUMMHMMMMMMMMMMMHMMMMUUMMMUUUHMM
0,0.07,0,HUUHUUUUMMMUUHMMMMUUUUHMMMMMMMMMHMUMHMHUUUUUHUHUMUUMMMUHMMMMHUHUHMMMMMMMMHMMMMHUUUMMHMMMMMMHMMMMUUHMMMMHMMMHUUUUHHMUUUUHUUUMHMUUUUUUUUUUMMMMMMMMHUUUMMMMUUUUMMMMMHMHHMHMMHUHMMMHMMMMMMUHHUUUMHUMMMMMMMHMMMUMMHMMMMHUUUUUHMMMMMHUUUHMMMMHMUUUMMMMHUUUMMMUUUHUHUHUUUUMHUUHUUUUMMMUUUUUHUHMHUHMUHMMMMHUHUHMHUUUUMMUUHUUHMUUUHHMMMUUMMMHMMMUHMMMMMMMMHMMMMMMMMHUUUHUHMHMHUUUUUHUUUUMMHUUUHUMMMUUUUUUUUUHUHMMMMMMMMMMMMHUHMMHUUUUUHMMMMHUUHUHMMMMMMMMMMMMUMMMHMHUMMUUUUUMUUUHMMMMMMMMMHHUUUMMMMMMMMMMMMMMHMMMMUUMMMMUUHMM
0,0.08,0,HUUHHUUUMMMHUMMMMMUUUUHMMMMMMMMMHMUMHMMHUUUUUUHHMUUMMMUHMMHMHUUUUMMMMMMMMMMMMMHUHUMMHMMMMMMMMMMMUUHMMMMMMMMUUUUUHMMUUUUUUUUMHMUHUUHUHUHUMMMMMMMMHUUUMMMMUUUUMMMMMMMHHMHMMMUHMMMMHMMMMMHMHUUUMHUMMMMMMMHMMMHMMHMMMMHUUUUUHMMMMHUUUUMMMMMMMUUUMMHMHUUUMMMUUUUUHMHUUUUMMUUUUUUUMMHUUUUUUUHMHUUMUHMMMMMUUUHMMUUUHMMHUHUUHMHUUHHMMMUUMMMHMMMUHMHMMMMMMMMMMHMMMMHUUHHUHMHMMUUUUUHUUUUMMHUUUHUMMUUUUUUUUUUUUHMMMMMMHMMHMMHUMMMHUUUUUHMMMMHUUUUHHMMHMMMMHMMMUHHMMMMUMMUUUUUMHHUHMMMMMMMMMUHUUUMMMMMMMMMMMMMMMMMMMUHHMMMUUHMM
0,0.09,0,HUUMMUUUMMMMUMMMMMUUHUHMMMMMMMMMHMHMHMMHUUUUUUHHHUUMMMUHMMMMMUUUUMMMMMMMMMMHMMHUUUHMHMMMMMMMMMMHUUHMMMMMMMMUUUUHMMMUUUUUUUUMMMUHUHMUHUHMMMMMMMMMHUUUHMMHUUUUMMHMMHMMMMHMMMHHMMHMMMMMMMHMUUUUHHUHMMMMMMHMMMHMMMMMMMHUUUUUMMMMMHUUUUHMMMMMMUUHMMHMUUUHMMMHUUUUHMHUUUUMHUUUUUUUMMHUUUUUUHMMUUUMUMMMMMHUUUHMMUUUHMMHUUUUMMUUUHMMMHUUUMMHMMMUHMHHMMMMMMHMMHMMMMMUUHHUHMHMMUUUUHHUUUUHMHUUUHUMHHUUUUUUUUHUUHMMMMMMHMMHMMHUMMMUUUUUHHMMMHUUUUUHHMMMMMMMHHMHUUUMMMMHMMUUUUUUUHUUMMMMMMMMMUUUUUMMMMMMHMMMMMMMMMMMMUHHMMMUUHMM
0,0.1,0,UUUMMUHHMMMMUMMMMMUUHUHMMMMMMHMMHMHMMMMHUUUUUUMMHUUMMMUUMMMMMHUUUMMMMMMMMMMMMMHUUHHMHMHMMMMMMHMHUUHMMMHMMMMHUUUMMMMUUUUUUUHMMMUMUHMHMHMMMMMMMMMMHUUUHMMHUUUUMMHMMMMMMMHMMMHMMMHMMMMMMMMHUUHUHMUHMMMMMMHMMMHMMMMMMMHUUUHUMMMMMUUUUUHMMMMMMUHHMMMMUUUHMMMMUUUUMMMHUUUHHUUUUUUUHMHUUUUUUHMMHUHMUMMMMMHUUUHMMHUUUMMHUUUUMMUUUHMMMMUUUHMHMMMUMMHHMMMMMMMMMMMMMMMUUHMUHMMMMUUUUHMUUUUUMUUUHHUMMHUUUUUUUUHUUHMMMMMMHMMMMMUUHMHUUUHUMHMMMHUUUUUHMMMMMMMMMMMMUHUMMMMHMMUUUUUUHUUUMMMMMMMMMUUHUUMMMMMMHMMMMMMHMMMMMUHHMMMUUHMM
