1,0.01,0,MHHUHUMMMHUMUMHHMHMMMMMHMHMHHUUMMMHUUUMMHUUHMHUMMMHMMUUMUUHMMHMUMMHMMUUHMMUUUHMMMHMHUMMMUUUUHUUHHHUUUUHUMUUHMMMMHMMHMMMUUHMHUHHUMUUUUUUHUHUHUHMMMMMHUMUUUMUMUUHMMMMMHHUHMHHUUUHMHMUUHMUUUUUHUMMHUUUHUMHMMHUHMUUHMHUHMMMUUHMMMHUHMHUUUUUUUUUMMHMMMMMUUUUUUMMHMMUUUUUHMHUUUHUHMUUUUUUMMUUUHMUUUHMUUHMMHHUHUMHUHHMMMHUUHMMHUHUMHMHMHMUHUUHUHUHHUUUMHUUHMMMHUMHUUUMMMHUUUUUHHMUHHMUMUUHMUHUUHMMUHUMMMHUUUMMMMUUUMUUHHUHMMMUUUUUUUUUUHMHHUMUHUHUUHMUUHUUUUHUHHMMHMMHMUUMHMUUUMMMUUUMMUHMMHMUMMHMMHMHMHHUUUUUMMMMUUUUMMUHM
1,0.02,0,MHHUHUMMMHHMHMHMMMMMMMMMMHMHHHUMMMHUUUMMHUUHMUUMHMMMMUHMUUHMMMMUMMHMMHUHMMHUUUMMMHMHUHMMHHUUHUUHHHUUUUHHMUUMMMMHHMMMMMHMUUMHUMUHMHUUUUUUUUUHUHMMMMMMHMUUUHUUUUHMMMMMHUUHMMHUUUUMHMUUUMUUUUUHUMMHUUUHUMHHMHUUMUUHMHUHMMMMUHMMMUUMMUUUUHUUUUUHMMMMMMMUUUUUUMHHHMUUUUUHMUUHHMUHMUUUUUUMMUUUUMUUUHMHUMMMHHUHUMHUHHMMHMUUHMHUUHMMHMHMHMUUUUUUHUMHUUHMHUUHMMHUUMHUUUMMMHUUUUUHMMUHHMHMUUHHUHUUHMMUHUMMMHUUUMMMHUUUHUUHMHHMMMUUUUUUUUUUHMHMHMUHUHUUHMUHHUHUUHUHHMMHMMHHUUHHMUUUMMMUUUMMUUMMHMHMMMMMUMHMHMHUUUUMMMMUHUUMMHMM
1,0.03,0,MMHUUUMMMHMMHMMMMMMHMMMMMHMMMHUMMMHUUUMMHUUHMUUMMMMMMUMMUUHMMMMHMMHMMHUUMMMUUHMMMHMHUHMMMUUUUUUHHHUUUUHHMUHMMMMHHMMMMMHMUUMHHMUMMUUUUUUUUUUHUMMMMMMMHMHUUHUUUHMMMMMMHHUHMMHUUUHMMMUUHMUHUUUHHMMHUUUHUMHHMHUUHHUHMHUMHMMMUMMMHUUMMUUUUUUUUUUHMMMMMMMHUUUUUMHMHMUUUUUMMHUHHMUHMUUUUUUHMUUUUMUUUHMHMHMMMHUHUMHUMMMMMMUUHMHUUHMMHMMMHMUUUUUUHUMUUUMMHUUHMMMUUMHUHUMMMHUUUUUHMMUHHMMMMUHHHHUUHMMUHUHMMHUHHMMMMHUUUUMHMUMMHMUUUUUUUUUUHMMMMMUUUHUUUMUHUUHUUHUMMMMMMMHUUUMHMUUHMMMUUHMMUUMMMMMMHMMMUMHMHMMHUUMMMMMUHUUMHMMM
1,0.04,0,MMHUUHMMMMMMHMMMMMMMMMMMMHMMHMUMMMHUUUMMUUUHMHUHMMMMMUMMUUHMMMHUMHMMMMHUMMMUUMMMMMMHUHMMMUUUUUUHHMUUUUHMMHHMMMMHMMMMMMHMUHMHHMUHMUUUUUHUUUUHUMMMMMMMHMMUUMHUUHMMMMMMHUUHMMHUUUHMMMHUHMHUUUUMHMMMUUUUUMHMMHHUUUUHMUUMHHMMUMMHHUUMMMUUUUUUUUUHMMMMMMMHUUUHUMUMHMUHUUHMMHUHHMHHMUUUHUMMMUUUUMUUUUMHMHMMMUUHUMHUMMMMMHUHMMMUUUHMHMMMHHUUUUUUMUMHUUMMHUUHMMMHHMHUHUMMMHUUHUUMMHUUMMMMMMHHHHUUHMHUHUHMMMHHMMMMMUUUUUMUMUMMHMUHUUUUUUUUMMMMMMUUUUUUUHUHUUUUHHUMMMMMMMHUUUUHHUUMMMMHUHMMUHMMMMMMMMMMUHMMHMMMHUMMMMMUHUUMHMMM
1,0.05,0,MMHUUMMMMMMMHMMMMMHMMMMMMMMMHMUMMMHUUUMMUUUHMHHMMMMMMHMMUUHMMMHHMMMMMMMUHMMHHMMMMMMHUHMMMMUUUUUHUHUUUUHHMHHMMMMMMMMMMMHHUHMHHMUHMUUUUUUUUUUMHMMMMMMMMHHUUMHUUMMMMMMMHUUHMMHUUUHMMMMHHMMUUUUMHMMMHUUUUHUHMHHUUUUHMUUMMHMMUMMMUUHMMMUUHUUHUUUHMMMMMMMHUUUUUHUMHMUHUUHMMHUHMMHHMUUUUUMMMUHUUMUUUUMHMHMMMUUHUMMUMMMMMMUUMMMUUUHMMHMMMHUUUUUUHHMMHUMMMUUHMMMHHMHUHUMMMHUUUUUMMHUUMMMMMMMHHHUUUHHUHUHMMMHMMMMMMUUUUHMHMUMMMMUUUUUUUUUUMMMMHMUHUUUUUMUHUUUHMUUMMMMMMMHUUUUHMUUMMMMHUUMHUHMMMMMMMMMMHUMMMMMMHUMMMMMUHUMMUMMM
1,0.06,0,MMHUUMMMMMMMHMMMMMHMMMMMMMMMHMHMMMMUUUHMUUUUMHHMMMMMMHMMUUHMMMHMMMMMMMMUHMMHMHMMMMMUHUHMMMUUUUUUUUUUUUMHHHHMMMMMMMMMMMMMUHHHMMHMMHUUUUUUUUUHHMMMMMMMMMHUUHHUUMMMMMMMMUUHMMUUHUHMMMMMHMMUUUUMHMMMMUUUUUUHMMHHHUUHMUUMMHMMHMMMUUHMMMUUHUUHUHUHMMMMMMMHUUUUUHUMHMUHUUHMMHUHMMUMMUUHUHMMMUHUUMUUUHMUHHMMMUUUUMMUMMMMMMUUMMMHUUHMMMMMMHUUHUUHMMMMHHMMMUUHMMMMMMHUHUMMMHUUHUUHMUUUUMMMMMMMHHUUUHUUHUHMMHHMMMMMMHUUUMMMMUMHMMHUUUUUUUUUMMMMHMHHUUHUUMUHUUUHMHUMMMMMMMMUUUUMMUHMMMMHUUHMUMMMMMMMMMMMMUHMMMMHUUMMMMHUHUHMUMMM
1,0.07,0,MMUUHMMMMMMMMMMMHMMMMMMMMMMMHMMMMMMHUUHMHUUUMHMMMMMMMHMMUUHMMMHMMMMMMMMUMMMHMMMHMMMUHUHMMMUUUUUUUUUUUHMHHHMMMMMMMMMMMHMMUHHMMMMMMHUUUUUUUUUHHMMMMMMMMMHUUHMUUMMMMMMMUUUHMMUUHUMMMMMHMMMHUUUMHMMMHUUUUUUMMMHHMUUHMUUMMMMMHHMMHUUMMMUUHUUUUUUHMMMMMMMMUUUUUHUMHMHHUUHMMHUUMMUMMUUHUHMMMUHUHMUUUUMUMHMMMUUUUHMUMMMMMMUUMMMMUUHMMMMMMHUUUHUUMMMMMHMMMUUUMMMMMMHUHUMMMHUUUUUHHUUUUHMMMMMMMMUUUUUUHUHMMHHMMMMMMHHUUMMMMUMMMMHUUUUHUUUUMMMMHMHMUUHUUHUHUUUMMMMMMMMMMMMUUUHMMHHMMMMHUUUMUMMMMMMMMMMMHUHMMMMMUUMMMMHUUUHMHMMM
1,0.08,0,MMUUHMMMMMMMMMMMMMMMMMMMMMMMHMMMMHMHUUHMHUUHMHMMMMMMMHMMUHHMMMMMMMMMMMMUMMMHMMMHMMMUHUHMMHUUUUUUUUUUUHHMMHMMMMMMMMMMMHMMUHHMMMMMMUUUUUUUUUUMHMMMMMMMMMHUUHMUHMMMHMMMUUUUMMHUHUHMMMMMMMMHUUUMHHMMHUUUHUUMMMMHMHUMHUUHMMMMHHMMUUUMMMUUUUUUUUUMMMMMMMMMUUUUHHUMHMHMHUHMMHUUMMUMMHUHUHMMMUHUHMUHUUMHHHMMMUUUUHMUMMMMMMUUMMMHUUHMMMMMMHUUUUUUHMMMMMMMMUUUMMMMMMHUHUMMMMUUUUUHUUUUMMMHMMMMMMUUUUUUHUHMMHHMMMMMMHHUUMMMMUMMMMHUUUUHUUUHMMMMHMMMUUUUUHUUUUUMMMMMMMMMMMMUUUMMMMHMMMMMUUUMHMMHHMMMMMMMHUMMMMMHUUMMMMHUUUHMHMMM
1,0.09,0,MMUUHHMMMMMMMMMMMMMMMMMMMMMMHMMMMMMMUUHMHUUMMHHMMMMMMHMMMMMMHMMMMMMMMMMUMMMHMMMHMMMUHUHMMUUUUUUUUUUUUMMMMMMMMMMMMMMMMHMMMMMMMMMMHUUUUUUUUUUMHMMMMMMMMMMUUHMUHMMMMMMMUUUHMMUUHUHMMMMMMMMUUUUMMHMMHUUUHUUMMMMHMHUMUUHHMMMMUUMMUUUHMMUHUUHUUUUMMMMMMMMMUUUHMMUMHMMMUUUMMHUUMMUMMHUHUHMMMUUUHMHMUUMMHHMMMUUUUHHHMMMMMMMUMMMMUUHMMMMMMUUUUUUUHMMMMMMMMHUUMMMMMMUUHUMMMMUUUHUUUUUUMMMHMMMMMHUUUUUUHUHMMMMMMMMMMHMHUMMMMHMMMMUUUUUUUUUHMMMMHMMMUHUUUUUHUHUMMMMMMMMMMMMHUMMMMMHMMMMMUUUMHMMMUHMMMMHMHHMMMMMMUUMHMMUUUUHMMMMM
1,0.1,0,MMUUHMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMMHUHMHUUHMHHMMMMMMMMMMMMHUMMMMMMMMMMHMMMHMMMHMMMUHUMHMUUUUUUUUMUUHMMMMMMMMMMMMMMMMMMMMMMMMMMMHUUUUUUUUUHMMMMMMMMMMMMUUHMHHMMUHMMMHUUHMMHUUUHMHMMMMMHUUUUMMHMMUUUUUUUMMHMHHMUMUUMHMMMMUUMMUUUMMHUHUUHMUUUMMMMMMMMMUUUHMMHMMMMMUUUMMHUUHMUMHUUHUHMMMUUUHMHMUUMMMHMMMUHUUHHHMMMMMMMHMMMMUUHMMMMMMUHMUUUUHMMMMMMMMHHUMMHMMMUUUUMMMMUHUHUUUUUUHMMMMMMMHMUUUHUUHUHMMMMMMMMMMUMHUMMMMHMMMHUUUUUUUUUHMMMMMMMMHHUUUUUHUUHMMMMMMMMMMMMMUUMMMMMMMMMHUUUMHMMMHMMMMMMMHHMMMHMMUUMMMMUUUUMMMMMM
